rownames,year,age,race,sex,educ,relactiv,pid,abortion
61032,2016,36.0,White,Male,18.0,1.0,0.0,1.0
61034,2016,58.0,White,Male,1.0,2.0,0.0,1.0
61035,2016,29.0,White,Male,13.0,1.0,1.0,1.0
61036,2016,50.0,White,Male,12.0,3.0,6.0,1.0
61037,2016,64.0,White,Male,18.0,3.0,2.0,1.0
61040,2016,72.0,White,Male,17.0,4.0,0.0,1.0
61041,2016,31.0,White,Female,16.0,1.0,1.0,1.0
61042,2016,30.0,White,Male,16.0,1.0,4.0,1.0
61043,2016,36.0,White,Female,18.0,1.0,1.0,1.0
61045,2016,56.0,White,Female,12.0,2.0,1.0,1.0
61046,2016,29.0,White,Female,14.0,3.0,5.0,1.0
61048,2016,80.0,White,Female,17.0,3.0,4.0,1.0
61049,2016,61.0,White,Male,12.0,1.0,4.0,1.0
61052,2016,52.0,White,Female,14.0,3.0,5.0,1.0
61054,2016,24.0,White,Female,12.0,1.0,3.0,1.0
61056,2016,28.0,White,Female,12.0,3.0,3.0,1.0
61057,2016,30.0,White,Female,12.0,3.0,4.0,1.0
61060,2016,63.0,Other,Female,13.0,1.0,3.0,0.0
61062,2016,20.0,White,Male,13.0,6.0,2.0,1.0
61064,2016,31.0,Black,Female,12.0,1.0,0.0,1.0
61065,2016,74.0,White,Male,14.0,1.0,5.0,1.0
61069,2016,63.0,White,Female,14.0,8.0,5.0,1.0
61070,2016,46.0,White,Male,12.0,1.0,2.0,1.0
61071,2016,83.0,White,Female,20.0,5.0,5.0,1.0
61073,2016,80.0,White,Male,14.0,7.0,6.0,1.0
61074,2016,58.0,White,Female,13.0,7.0,2.0,1.0
61075,2016,52.0,White,Female,12.0,3.0,0.0,1.0
61076,2016,31.0,White,Female,12.0,5.0,5.0,1.0
61077,2016,34.0,White,Male,15.0,3.0,3.0,1.0
61080,2016,57.0,White,Female,16.0,1.0,4.0,1.0
61082,2016,60.0,White,Male,9.0,1.0,2.0,1.0
61083,2016,67.0,White,Female,11.0,2.0,4.0,1.0
61085,2016,50.0,Other,Male,20.0,4.0,6.0,0.0
61087,2016,23.0,White,Female,12.0,5.0,3.0,1.0
61088,2016,59.0,White,Male,12.0,4.0,4.0,0.0
61089,2016,38.0,White,Female,19.0,6.0,5.0,0.0
61091,2016,32.0,Other,Male,14.0,3.0,6.0,1.0
61092,2016,48.0,White,Male,14.0,1.0,0.0,1.0
61093,2016,64.0,White,Female,13.0,1.0,2.0,1.0
61095,2016,25.0,Black,Female,15.0,1.0,2.0,1.0
61096,2016,48.0,Black,Female,12.0,1.0,1.0,1.0
61098,2016,23.0,White,Male,17.0,4.0,5.0,1.0
61099,2016,44.0,White,Male,14.0,3.0,2.0,1.0
61101,2016,25.0,White,Male,16.0,3.0,4.0,1.0
61102,2016,59.0,White,Male,17.0,5.0,6.0,1.0
61105,2016,46.0,White,Male,12.0,1.0,4.0,1.0
61106,2016,86.0,White,Female,12.0,6.0,2.0,1.0
61107,2016,29.0,Black,Female,12.0,8.0,1.0,1.0
61109,2016,50.0,White,Female,16.0,2.0,3.0,1.0
61110,2016,79.0,White,Female,16.0,8.0,5.0,0.0
61112,2016,50.0,White,Female,12.0,1.0,3.0,1.0
61113,2016,61.0,White,Male,16.0,1.0,2.0,1.0
61115,2016,21.0,White,Female,14.0,1.0,5.0,1.0
61116,2016,29.0,White,Female,15.0,1.0,5.0,1.0
61118,2016,25.0,White,Female,15.0,4.0,6.0,1.0
61121,2016,55.0,White,Male,12.0,4.0,2.0,1.0
61122,2016,47.0,White,Male,16.0,2.0,5.0,1.0
61124,2016,73.0,White,Female,8.0,4.0,1.0,0.0
61125,2016,80.0,White,Female,12.0,4.0,5.0,1.0
61128,2016,86.0,White,Female,12.0,5.0,0.0,1.0
61129,2016,47.0,White,Male,20.0,1.0,4.0,1.0
61130,2016,52.0,White,Male,18.0,5.0,2.0,1.0
61131,2016,61.0,White,Female,14.0,3.0,4.0,1.0
61135,2016,53.0,White,Male,18.0,2.0,2.0,1.0
61136,2016,64.0,White,Female,19.0,5.0,0.0,1.0
61138,2016,66.0,White,Female,14.0,4.0,6.0,1.0
61139,2016,43.0,Black,Male,13.0,1.0,5.0,1.0
61141,2016,60.0,White,Female,13.0,5.0,0.0,1.0
61143,2016,23.0,White,Male,15.0,5.0,1.0,1.0
61145,2016,66.0,White,Male,18.0,1.0,0.0,1.0
61146,2016,43.0,Other,Female,11.0,1.0,0.0,1.0
61148,2016,59.0,White,Female,16.0,1.0,2.0,1.0
61152,2016,24.0,White,Male,14.0,6.0,3.0,1.0
61153,2016,36.0,White,Female,14.0,1.0,1.0,1.0
61155,2016,26.0,White,Male,12.0,1.0,3.0,1.0
61156,2016,64.0,White,Female,12.0,2.0,2.0,1.0
61159,2016,58.0,White,Male,16.0,1.0,5.0,1.0
61160,2016,76.0,White,Female,16.0,1.0,1.0,1.0
61161,2016,68.0,White,Male,16.0,1.0,5.0,1.0
61162,2016,89.0,White,Female,12.0,3.0,5.0,1.0
61164,2016,63.0,White,Female,12.0,8.0,6.0,0.0
61165,2016,57.0,White,Female,14.0,2.0,5.0,1.0
61166,2016,66.0,White,Female,11.0,1.0,0.0,1.0
61167,2016,63.0,White,Female,18.0,1.0,1.0,1.0
61168,2016,75.0,White,Male,20.0,4.0,3.0,1.0
61171,2016,49.0,White,Female,16.0,1.0,0.0,1.0
61172,2016,57.0,White,Male,18.0,1.0,0.0,1.0
61173,2016,41.0,White,Female,13.0,1.0,2.0,1.0
61174,2016,42.0,White,Female,18.0,3.0,2.0,1.0
61175,2016,38.0,White,Male,16.0,2.0,2.0,1.0
61176,2016,34.0,White,Male,11.0,3.0,3.0,1.0
61178,2016,39.0,Black,Female,10.0,2.0,1.0,1.0
61179,2016,38.0,White,Female,10.0,3.0,3.0,1.0
61180,2016,55.0,White,Male,12.0,7.0,3.0,0.0
61181,2016,85.0,White,Male,18.0,4.0,0.0,1.0
61182,2016,32.0,White,Male,14.0,4.0,0.0,1.0
61184,2016,35.0,White,Male,13.0,1.0,5.0,1.0
61186,2016,32.0,Black,Female,14.0,2.0,1.0,1.0
61187,2016,67.0,White,Female,18.0,6.0,2.0,1.0
61190,2016,57.0,White,Male,12.0,7.0,1.0,1.0
61192,2016,66.0,White,Female,16.0,3.0,5.0,1.0
61193,2016,35.0,White,Male,14.0,2.0,5.0,1.0
61194,2016,28.0,White,Female,16.0,1.0,3.0,1.0
61195,2016,52.0,White,Female,20.0,1.0,1.0,1.0
61197,2016,69.0,White,Female,12.0,8.0,5.0,1.0
61198,2016,55.0,White,Male,14.0,2.0,4.0,1.0
61199,2016,48.0,White,Male,13.0,6.0,4.0,0.0
61200,2016,67.0,White,Female,12.0,8.0,3.0,1.0
61202,2016,66.0,White,Female,12.0,4.0,1.0,0.0
61203,2016,31.0,White,Female,14.0,1.0,5.0,1.0
61204,2016,57.0,Black,Female,12.0,3.0,5.0,1.0
61205,2016,48.0,White,Female,14.0,2.0,0.0,1.0
61207,2016,59.0,Other,Female,10.0,1.0,0.0,1.0
61208,2016,59.0,White,Male,7.0,1.0,1.0,1.0
61211,2016,37.0,White,Male,14.0,1.0,0.0,1.0
61212,2016,35.0,White,Male,12.0,1.0,3.0,1.0
61214,2016,67.0,White,Female,12.0,1.0,1.0,1.0
61216,2016,30.0,White,Male,14.0,1.0,0.0,1.0
61219,2016,53.0,White,Female,16.0,1.0,5.0,1.0
61221,2016,51.0,White,Female,12.0,1.0,0.0,1.0
61223,2016,80.0,White,Male,12.0,1.0,1.0,1.0
61224,2016,67.0,White,Female,16.0,1.0,5.0,1.0
61225,2016,61.0,White,Female,16.0,1.0,6.0,1.0
61226,2016,58.0,White,Female,12.0,4.0,1.0,1.0
61229,2016,25.0,Black,Male,12.0,3.0,1.0,1.0
61230,2016,34.0,White,Female,12.0,2.0,0.0,1.0
61231,2016,37.0,Black,Female,12.0,9.0,2.0,1.0
61233,2016,62.0,White,Male,13.0,1.0,5.0,1.0
61237,2016,65.0,White,Male,12.0,1.0,4.0,1.0
61238,2016,68.0,White,Female,8.0,8.0,3.0,1.0
61242,2016,80.0,White,Male,16.0,4.0,6.0,1.0
61243,2016,29.0,White,Female,15.0,4.0,3.0,1.0
61246,2016,75.0,White,Male,12.0,8.0,3.0,1.0
61247,2016,74.0,White,Male,12.0,1.0,1.0,0.0
61248,2016,86.0,White,Female,13.0,6.0,6.0,1.0
61249,2016,81.0,White,Female,12.0,1.0,2.0,1.0
61250,2016,69.0,White,Female,9.0,6.0,0.0,1.0
61252,2016,59.0,White,Male,12.0,4.0,5.0,1.0
61253,2016,68.0,White,Male,12.0,6.0,4.0,0.0
61254,2016,28.0,White,Female,16.0,1.0,5.0,1.0
61256,2016,30.0,White,Female,12.0,1.0,2.0,1.0
61257,2016,30.0,White,Female,14.0,4.0,3.0,1.0
61259,2016,50.0,White,Female,18.0,9.0,5.0,1.0
61261,2016,46.0,Other,Female,16.0,4.0,5.0,1.0
61262,2016,43.0,White,Female,13.0,1.0,0.0,1.0
61263,2016,27.0,White,Male,16.0,3.0,2.0,1.0
61265,2016,26.0,White,Male,13.0,6.0,1.0,1.0
61266,2016,50.0,Other,Female,20.0,1.0,0.0,1.0
61267,2016,23.0,Black,Male,16.0,1.0,4.0,1.0
61268,2016,27.0,White,Male,18.0,1.0,5.0,1.0
61272,2016,36.0,White,Female,16.0,1.0,0.0,1.0
61273,2016,28.0,White,Male,14.0,1.0,3.0,1.0
61274,2016,39.0,White,Female,12.0,6.0,2.0,1.0
61275,2016,47.0,Other,Female,16.0,8.0,5.0,1.0
61277,2016,52.0,White,Male,18.0,1.0,2.0,1.0
61278,2016,60.0,White,Female,8.0,4.0,5.0,1.0
61279,2016,66.0,White,Male,20.0,3.0,2.0,1.0
61281,2016,31.0,White,Female,15.0,1.0,2.0,1.0
61282,2016,68.0,White,Female,16.0,6.0,6.0,0.0
61283,2016,66.0,White,Male,10.0,4.0,3.0,0.0
61286,2016,56.0,White,Female,12.0,2.0,3.0,1.0
61289,2016,24.0,Black,Female,12.0,1.0,2.0,1.0
61290,2016,26.0,White,Female,16.0,1.0,6.0,1.0
61291,2016,50.0,Black,Female,16.0,8.0,3.0,1.0
61292,2016,19.0,Black,Female,14.0,1.0,2.0,1.0
61294,2016,74.0,White,Female,11.0,3.0,3.0,1.0
61296,2016,84.0,White,Female,12.0,8.0,1.0,1.0
61298,2016,40.0,Black,Female,11.0,6.0,0.0,1.0
61299,2016,59.0,Black,Female,16.0,10.0,0.0,1.0
61302,2016,48.0,White,Female,9.0,1.0,3.0,1.0
61303,2016,54.0,Black,Female,15.0,4.0,0.0,1.0
61304,2016,41.0,Black,Female,18.0,7.0,0.0,1.0
61305,2016,34.0,White,Male,16.0,3.0,5.0,1.0
61307,2016,51.0,White,Male,9.0,1.0,5.0,1.0
61309,2016,64.0,White,Male,14.0,3.0,6.0,1.0
61311,2016,80.0,White,Female,13.0,1.0,1.0,1.0
61312,2016,36.0,Black,Female,12.0,2.0,1.0,1.0
61314,2016,41.0,White,Female,16.0,4.0,0.0,1.0
61316,2016,45.0,Black,Female,16.0,1.0,4.0,1.0
61318,2016,51.0,Black,Female,12.0,8.0,0.0,0.0
61319,2016,76.0,White,Male,6.0,1.0,3.0,1.0
61320,2016,26.0,Black,Female,12.0,6.0,3.0,1.0
61321,2016,31.0,Black,Female,12.0,8.0,2.0,1.0
61323,2016,19.0,Black,Male,12.0,8.0,1.0,1.0
61325,2016,55.0,Black,Female,14.0,4.0,0.0,1.0
61328,2016,67.0,Black,Female,16.0,8.0,0.0,0.0
61329,2016,31.0,Black,Female,14.0,1.0,0.0,0.0
61331,2016,58.0,White,Male,12.0,1.0,3.0,1.0
61332,2016,83.0,Black,Female,8.0,8.0,0.0,1.0
61336,2016,58.0,White,Female,12.0,1.0,6.0,0.0
61338,2016,69.0,White,Female,17.0,1.0,2.0,1.0
61340,2016,65.0,White,Female,12.0,8.0,1.0,1.0
61342,2016,49.0,Black,Male,12.0,5.0,0.0,1.0
61343,2016,76.0,White,Male,15.0,8.0,6.0,0.0
61345,2016,28.0,White,Male,16.0,5.0,6.0,1.0
61348,2016,33.0,Black,Male,18.0,4.0,0.0,1.0
61350,2016,69.0,White,Female,14.0,8.0,4.0,0.0
61351,2016,39.0,Black,Female,14.0,5.0,1.0,1.0
61352,2016,37.0,Black,Female,16.0,4.0,1.0,1.0
61353,2016,44.0,Black,Female,14.0,4.0,1.0,1.0
61354,2016,36.0,White,Female,16.0,6.0,2.0,1.0
61355,2016,43.0,Other,Male,14.0,3.0,3.0,0.0
61356,2016,44.0,Black,Male,12.0,5.0,4.0,1.0
61357,2016,66.0,Black,Female,20.0,4.0,2.0,1.0
61358,2016,75.0,Black,Female,7.0,8.0,1.0,0.0
61359,2016,73.0,White,Female,12.0,1.0,5.0,1.0
61363,2016,30.0,Black,Male,14.0,8.0,3.0,0.0
61365,2016,48.0,Black,Male,12.0,8.0,1.0,1.0
61367,2016,47.0,Black,Male,12.0,1.0,1.0,1.0
61368,2016,67.0,Black,Male,13.0,3.0,3.0,1.0
61369,2016,70.0,Black,Female,8.0,8.0,1.0,1.0
61370,2016,69.0,Black,Female,16.0,6.0,0.0,1.0
61373,2016,39.0,White,Female,16.0,1.0,1.0,1.0
61375,2016,27.0,Other,Male,14.0,1.0,3.0,1.0
61376,2016,21.0,White,Female,12.0,1.0,1.0,1.0
61378,2016,61.0,Black,Female,16.0,8.0,0.0,1.0
61379,2016,58.0,Black,Female,12.0,4.0,4.0,1.0
61380,2016,52.0,White,Male,14.0,2.0,2.0,1.0
61381,2016,61.0,White,Female,18.0,9.0,6.0,1.0
61382,2016,63.0,White,Female,17.0,8.0,6.0,1.0
61384,2016,82.0,White,Female,14.0,1.0,3.0,1.0
61386,2016,50.0,White,Male,12.0,7.0,4.0,1.0
61390,2016,19.0,Black,Male,13.0,5.0,2.0,1.0
61393,2016,73.0,White,Female,18.0,1.0,6.0,1.0
61394,2016,50.0,White,Female,12.0,3.0,6.0,1.0
61397,2016,40.0,Black,Female,14.0,7.0,0.0,1.0
61400,2016,57.0,White,Male,12.0,4.0,5.0,1.0
61402,2016,86.0,White,Male,16.0,5.0,6.0,1.0
61403,2016,67.0,White,Female,18.0,6.0,0.0,1.0
61406,2016,32.0,White,Male,16.0,1.0,4.0,1.0
61408,2016,56.0,White,Female,12.0,8.0,0.0,1.0
61409,2016,61.0,White,Female,16.0,4.0,2.0,1.0
61411,2016,48.0,Black,Male,14.0,1.0,4.0,1.0
61412,2016,65.0,White,Male,14.0,4.0,4.0,1.0
61414,2016,73.0,White,Female,14.0,1.0,3.0,1.0
61416,2016,71.0,White,Female,12.0,1.0,3.0,1.0
61418,2016,78.0,White,Male,12.0,4.0,4.0,1.0
61419,2016,74.0,White,Male,20.0,1.0,6.0,1.0
61420,2016,52.0,White,Female,16.0,1.0,2.0,1.0
61422,2016,48.0,White,Female,14.0,1.0,1.0,1.0
61423,2016,61.0,White,Male,12.0,8.0,0.0,1.0
61424,2016,50.0,White,Male,16.0,4.0,5.0,1.0
61426,2016,36.0,Black,Female,16.0,1.0,0.0,1.0
61427,2016,45.0,Black,Female,15.0,8.0,2.0,1.0
61429,2016,28.0,Black,Male,12.0,1.0,3.0,1.0
61430,2016,89.0,White,Female,12.0,7.0,1.0,1.0
61434,2016,43.0,White,Male,9.0,1.0,1.0,1.0
61435,2016,74.0,Black,Female,16.0,4.0,0.0,1.0
61439,2016,36.0,White,Female,12.0,2.0,3.0,1.0
61440,2016,77.0,White,Female,12.0,6.0,5.0,1.0
61441,2016,57.0,White,Male,8.0,1.0,0.0,1.0
61442,2016,40.0,White,Female,14.0,5.0,4.0,1.0
61443,2016,53.0,White,Female,13.0,5.0,3.0,1.0
61445,2016,44.0,White,Male,12.0,3.0,6.0,1.0
61446,2016,49.0,White,Male,15.0,1.0,6.0,0.0
61448,2016,27.0,White,Female,12.0,5.0,5.0,1.0
61449,2016,24.0,White,Male,12.0,1.0,3.0,1.0
61450,2016,44.0,White,Female,17.0,8.0,4.0,1.0
61453,2016,79.0,White,Male,14.0,1.0,2.0,1.0
61455,2016,70.0,Black,Male,12.0,6.0,0.0,1.0
61456,2016,33.0,Black,Male,14.0,5.0,1.0,1.0
61458,2016,71.0,White,Female,20.0,1.0,1.0,1.0
61459,2016,78.0,Black,Female,11.0,5.0,1.0,1.0
61460,2016,42.0,Other,Female,15.0,8.0,2.0,1.0
61462,2016,76.0,White,Male,13.0,1.0,4.0,0.0
61464,2016,73.0,White,Female,18.0,1.0,1.0,1.0
61465,2016,51.0,White,Female,10.0,8.0,4.0,1.0
61466,2016,58.0,White,Female,14.0,4.0,3.0,1.0
61467,2016,71.0,White,Female,8.0,8.0,2.0,1.0
61468,2016,64.0,White,Female,14.0,6.0,4.0,1.0
61470,2016,85.0,White,Female,9.0,1.0,5.0,1.0
61472,2016,62.0,White,Male,12.0,1.0,6.0,1.0
61473,2016,38.0,White,Male,13.0,5.0,6.0,1.0
61477,2016,58.0,White,Female,12.0,8.0,5.0,0.0
61482,2016,68.0,White,Male,16.0,5.0,5.0,1.0
61483,2016,75.0,White,Female,12.0,4.0,6.0,0.0
61485,2016,54.0,Black,Female,10.0,1.0,3.0,1.0
61486,2016,79.0,White,Female,14.0,6.0,6.0,1.0
61487,2016,71.0,White,Female,20.0,3.0,2.0,1.0
61489,2016,39.0,Other,Male,18.0,1.0,3.0,1.0
61492,2016,43.0,White,Male,14.0,3.0,5.0,1.0
61494,2016,76.0,White,Male,20.0,4.0,6.0,1.0
61495,2016,70.0,White,Female,14.0,1.0,4.0,1.0
61497,2016,27.0,Black,Male,13.0,6.0,1.0,1.0
61498,2016,52.0,White,Male,18.0,5.0,4.0,1.0
61500,2016,38.0,White,Female,14.0,1.0,5.0,1.0
61501,2016,63.0,White,Female,13.0,2.0,0.0,1.0
61503,2016,35.0,Black,Female,13.0,4.0,0.0,1.0
61507,2016,65.0,White,Female,16.0,1.0,4.0,1.0
61508,2016,25.0,Black,Female,13.0,2.0,3.0,1.0
61512,2016,58.0,Black,Male,12.0,4.0,0.0,1.0
61513,2016,66.0,White,Male,9.0,1.0,1.0,1.0
61515,2016,39.0,Black,Female,15.0,5.0,0.0,1.0
61516,2016,47.0,Black,Female,20.0,1.0,0.0,1.0
61517,2016,28.0,Black,Male,10.0,3.0,5.0,1.0
61519,2016,76.0,Black,Female,11.0,1.0,3.0,0.0
61521,2016,35.0,White,Female,14.0,9.0,4.0,1.0
61522,2016,54.0,White,Female,14.0,3.0,1.0,0.0
61523,2016,55.0,White,Male,10.0,1.0,6.0,1.0
61525,2016,72.0,White,Male,11.0,8.0,0.0,1.0
61527,2016,67.0,Black,Female,16.0,3.0,0.0,1.0
61529,2016,51.0,Black,Male,10.0,1.0,3.0,1.0
61530,2016,55.0,Black,Male,14.0,4.0,0.0,1.0
61531,2016,25.0,Black,Female,10.0,4.0,3.0,1.0
61532,2016,64.0,Black,Female,16.0,7.0,0.0,0.0
61536,2016,43.0,Other,Male,12.0,4.0,1.0,0.0
61537,2016,62.0,White,Male,14.0,1.0,4.0,1.0
61538,2016,39.0,White,Female,13.0,1.0,5.0,1.0
61540,2016,80.0,White,Female,18.0,8.0,5.0,1.0
61542,2016,27.0,White,Female,14.0,1.0,2.0,1.0
61545,2016,72.0,White,Male,8.0,1.0,6.0,1.0
61546,2016,22.0,White,Female,15.0,1.0,0.0,1.0
61547,2016,47.0,Other,Male,12.0,1.0,4.0,1.0
61549,2016,46.0,White,Male,16.0,1.0,5.0,1.0
61550,2016,57.0,White,Female,12.0,1.0,5.0,1.0
61552,2016,36.0,White,Female,12.0,5.0,3.0,0.0
61554,2016,23.0,Black,Male,12.0,3.0,3.0,1.0
61556,2016,70.0,White,Female,14.0,1.0,1.0,1.0
61558,2016,82.0,White,Female,7.0,5.0,1.0,1.0
61560,2016,65.0,White,Female,12.0,1.0,5.0,0.0
61561,2016,25.0,Other,Male,12.0,2.0,5.0,1.0
61564,2016,34.0,Black,Male,11.0,4.0,3.0,1.0
61565,2016,33.0,White,Male,19.0,3.0,5.0,1.0
61567,2016,52.0,White,Male,16.0,6.0,5.0,1.0
61569,2016,81.0,White,Female,12.0,1.0,6.0,1.0
61571,2016,57.0,White,Female,13.0,1.0,2.0,1.0
61572,2016,70.0,White,Female,16.0,6.0,2.0,1.0
61574,2016,26.0,White,Male,12.0,1.0,5.0,0.0
61575,2016,58.0,White,Female,10.0,1.0,1.0,1.0
61578,2016,57.0,White,Male,12.0,4.0,6.0,1.0
61582,2016,73.0,White,Female,12.0,6.0,5.0,0.0
61583,2016,27.0,White,Male,16.0,4.0,5.0,0.0
61584,2016,27.0,White,Male,12.0,1.0,5.0,1.0
61585,2016,25.0,White,Female,16.0,5.0,4.0,0.0
61587,2016,84.0,White,Male,16.0,5.0,6.0,1.0
61589,2016,33.0,White,Female,11.0,1.0,3.0,1.0
61590,2016,69.0,White,Female,15.0,8.0,5.0,1.0
61592,2016,40.0,White,Male,14.0,1.0,4.0,1.0
61594,2016,74.0,White,Female,14.0,1.0,5.0,0.0
61596,2016,60.0,White,Female,12.0,8.0,0.0,1.0
61598,2016,61.0,White,Male,13.0,1.0,3.0,1.0
61600,2016,29.0,White,Female,19.0,4.0,6.0,0.0
61601,2016,37.0,White,Male,9.0,1.0,3.0,1.0
61603,2016,20.0,White,Female,13.0,5.0,5.0,0.0
61604,2016,83.0,White,Female,12.0,1.0,0.0,1.0
61605,2016,60.0,White,Male,14.0,1.0,4.0,1.0
61606,2016,42.0,White,Female,14.0,1.0,1.0,1.0
61607,2016,44.0,White,Male,16.0,7.0,4.0,1.0
61610,2016,37.0,White,Female,16.0,8.0,1.0,1.0
61614,2016,33.0,White,Male,18.0,5.0,2.0,1.0
61615,2016,30.0,White,Male,15.0,1.0,3.0,1.0
61616,2016,78.0,White,Male,20.0,3.0,4.0,1.0
61619,2016,62.0,White,Male,14.0,1.0,0.0,1.0
61620,2016,41.0,White,Female,16.0,6.0,4.0,1.0
61623,2016,71.0,White,Female,16.0,3.0,1.0,1.0
61624,2016,24.0,White,Male,14.0,1.0,4.0,1.0
61626,2016,42.0,White,Male,12.0,1.0,3.0,1.0
61628,2016,59.0,White,Male,12.0,1.0,6.0,1.0
61630,2016,67.0,White,Female,16.0,7.0,4.0,1.0
61631,2016,44.0,White,Female,13.0,1.0,3.0,1.0
61632,2016,67.0,White,Female,12.0,1.0,4.0,1.0
61634,2016,22.0,White,Female,12.0,1.0,4.0,1.0
61637,2016,23.0,White,Male,12.0,1.0,1.0,1.0
61638,2016,33.0,White,Male,16.0,1.0,3.0,1.0
61640,2016,89.0,White,Female,12.0,1.0,3.0,1.0
61641,2016,58.0,White,Female,12.0,8.0,6.0,1.0
61643,2016,63.0,White,Female,12.0,4.0,0.0,1.0
61644,2016,27.0,Black,Female,11.0,8.0,0.0,1.0
61645,2016,47.0,White,Female,15.0,1.0,1.0,1.0
61647,2016,21.0,Black,Female,12.0,1.0,3.0,1.0
61649,2016,26.0,White,Male,14.0,1.0,4.0,1.0
61650,2016,35.0,White,Male,11.0,3.0,1.0,1.0
61651,2016,40.0,White,Male,12.0,4.0,3.0,1.0
61653,2016,38.0,White,Female,17.0,8.0,6.0,0.0
61657,2016,32.0,White,Male,16.0,1.0,1.0,1.0
61658,2016,60.0,White,Male,19.0,8.0,0.0,1.0
61659,2016,64.0,Black,Female,15.0,3.0,1.0,1.0
61661,2016,65.0,White,Male,13.0,1.0,5.0,1.0
61662,2016,41.0,White,Female,16.0,3.0,0.0,1.0
61664,2016,83.0,White,Female,13.0,7.0,1.0,1.0
61665,2016,62.0,White,Female,18.0,2.0,0.0,1.0
61666,2016,52.0,White,Male,12.0,1.0,2.0,1.0
61671,2016,52.0,White,Male,18.0,1.0,4.0,1.0
61672,2016,54.0,White,Female,16.0,6.0,0.0,1.0
61673,2016,86.0,White,Male,20.0,8.0,0.0,1.0
61674,2016,42.0,White,Male,20.0,1.0,1.0,1.0
61676,2016,21.0,White,Male,12.0,1.0,5.0,1.0
61677,2016,41.0,White,Female,12.0,3.0,2.0,0.0
61678,2016,57.0,White,Male,18.0,4.0,2.0,1.0
61679,2016,23.0,White,Male,13.0,1.0,2.0,1.0
61681,2016,46.0,White,Male,18.0,1.0,4.0,1.0
61683,2016,57.0,White,Male,12.0,1.0,3.0,1.0
61684,2016,66.0,White,Female,12.0,1.0,5.0,1.0
61686,2016,42.0,White,Male,12.0,1.0,6.0,0.0
61687,2016,60.0,White,Male,13.0,5.0,6.0,1.0
61688,2016,33.0,White,Male,12.0,1.0,6.0,1.0
61691,2016,63.0,White,Female,13.0,5.0,0.0,1.0
61695,2016,69.0,White,Male,19.0,6.0,5.0,1.0
61698,2016,35.0,White,Female,9.0,2.0,2.0,1.0
61699,2016,60.0,White,Female,16.0,4.0,0.0,1.0
61700,2016,65.0,White,Female,12.0,8.0,4.0,1.0
61701,2016,67.0,White,Female,12.0,5.0,5.0,1.0
61703,2016,70.0,White,Male,12.0,3.0,2.0,1.0
61704,2016,30.0,White,Male,15.0,3.0,0.0,1.0
61705,2016,31.0,White,Female,17.0,6.0,0.0,1.0
61706,2016,35.0,White,Male,12.0,1.0,6.0,1.0
61707,2016,72.0,Black,Female,12.0,1.0,2.0,1.0
61708,2016,56.0,White,Female,12.0,4.0,2.0,1.0
61709,2016,68.0,White,Female,18.0,6.0,5.0,1.0
61710,2016,61.0,White,Female,13.0,1.0,4.0,1.0
61713,2016,32.0,White,Male,14.0,1.0,4.0,1.0
61715,2016,29.0,White,Female,11.0,2.0,3.0,1.0
61717,2016,57.0,White,Male,13.0,1.0,5.0,1.0
61718,2016,50.0,White,Female,13.0,1.0,3.0,1.0
61722,2016,76.0,White,Female,16.0,1.0,0.0,1.0
61723,2016,53.0,White,Female,17.0,8.0,4.0,0.0
61725,2016,21.0,White,Female,12.0,2.0,1.0,1.0
61727,2016,53.0,White,Male,14.0,6.0,5.0,0.0
61729,2016,47.0,White,Female,16.0,9.0,6.0,1.0
61730,2016,59.0,White,Female,16.0,6.0,5.0,1.0
61734,2016,65.0,White,Male,17.0,5.0,5.0,1.0
61735,2016,41.0,White,Male,10.0,1.0,3.0,1.0
61737,2016,61.0,White,Female,12.0,2.0,3.0,1.0
61738,2016,32.0,White,Female,20.0,3.0,0.0,1.0
61740,2016,78.0,White,Female,12.0,4.0,1.0,1.0
61743,2016,58.0,White,Male,12.0,1.0,0.0,1.0
61746,2016,46.0,White,Male,14.0,2.0,4.0,0.0
61748,2016,80.0,White,Male,12.0,4.0,6.0,1.0
61750,2016,85.0,White,Female,12.0,6.0,3.0,0.0
61753,2016,42.0,White,Male,11.0,1.0,1.0,1.0
61755,2016,29.0,White,Female,12.0,1.0,4.0,1.0
61757,2016,61.0,White,Female,12.0,1.0,0.0,1.0
61759,2016,35.0,White,Female,8.0,1.0,2.0,1.0
61761,2016,63.0,White,Female,14.0,8.0,0.0,1.0
61762,2016,67.0,White,Male,14.0,1.0,2.0,1.0
61763,2016,27.0,White,Female,11.0,3.0,3.0,1.0
61770,2016,81.0,White,Male,13.0,4.0,6.0,1.0
61771,2016,76.0,White,Female,16.0,8.0,2.0,1.0
61773,2016,71.0,White,Male,8.0,1.0,2.0,1.0
61775,2016,48.0,White,Female,14.0,4.0,2.0,1.0
61777,2016,71.0,White,Female,12.0,3.0,3.0,1.0
61778,2016,25.0,White,Male,11.0,1.0,3.0,1.0
61779,2016,23.0,White,Male,14.0,1.0,5.0,1.0
61781,2016,63.0,Other,Female,12.0,1.0,3.0,0.0
61783,2016,60.0,White,Female,12.0,1.0,5.0,1.0
61784,2016,78.0,White,Female,12.0,4.0,5.0,1.0
61786,2016,49.0,White,Female,13.0,3.0,2.0,1.0
